"fit_id","data_id","method_id","calibration_mode","seed_index","fit_seed","paired_seed_id","terminal_status","actual_T1_sweeps","strict_practical_converged","objective_eligible","final_elbo","warning_count","elapsed_seconds","peak_memory_bytes","truth_used_for_fit_or_selection","formal_v0lv_result","truth_global_direction_count","truth_study_role_count","candidate_shared","candidate_specific_study_1","candidate_specific_study_2","selected_shared","selected_specific_study_1","selected_specific_study_2","selected_counts","selected_loading_rank_shared","selected_loading_rank_specific_study_1","selected_loading_rank_specific_study_2","R_A","R_B1","R_B2","L_B1_to_A","L_B2_to_A","L_A_to_B1","L_A_to_B2","global_correct","global_misplaced","global_missing","global_extra","global_duplicate","study_correct","study_misplaced","study_missing","study_candidate_extra","study_candidate_duplicate","strict_joint_recovery","strict_joint_correct_type","strict_joint_misplaced","matched_function_recall_mean","matched_trajectory_abs_cor_mean","matched_score_abs_cor_mean","correctly_placed_function_recall_mean","correctly_placed_trajectory_abs_cor_mean","correctly_placed_score_abs_cor_mean","shared_effective_M","specific_effective_M_study_1","specific_effective_M_study_2","signal_nrmse_all_candidates","signal_nrmse_ppi_selected","signal_nrmse_mean_only","iterations","t1_sweeps","continuation_used","P_A","P_B1","P_B2","min_correct_block_R","max_cross_block_L","dense_signal_nrmse_ppi_selected","dense_signal_relative_mise_ppi_selected","dense_signal_nrmse_all_candidates","feature_components_total","feature_components_matched","feature_total_ise_mean","feature_projection_floor_ise_mean","feature_estimate_to_projection_ise_mean","factor_kernels_total","factor_kernels_matched","kernel_relative_ise_mean","covariance_operator_relative_error_mean","loading_relative_l2_error_mean","loading_support_ppi_auc_mean","exact_correct_1_1_1"
"g12ic_01__G12IC__current_1_over_m__01","g12ic_01","current_1_over_m","none",1,82922101,"g12ic_01__seed_1","max_budget_reached",200,FALSE,TRUE,-145102.555467788,1,2214.92227244377,241496720,FALSE,FALSE,3,4,1,1,1,1,1,0,"1,1,0",1,1,0,9.17859594593297e-07,0.999172472440531,0,0.00151147673159661,0.998984609460086,8.09506529774978e-05,0,1,1,1,0,0,1,1,2,1,0,2,1,1,0.915847068800828,0.973889099489486,0.934823721753431,0.98619883404644,0.994092358473526,0.95515193450495,"2","2","2",0.524203724729398,0.524203724729398,0.694315984311729,299,200,FALSE,9.17859594593297e-07,0.999172472440531,0,0,0.998984609460086,0.536386343799572,0.287710309814672,0.536386343799572,8,4,0.112042505727264,0.0497906266774476,0.039945450626356,4,2,0.159548632685264,0.842799433931032,0.249694903409594,0.970844444444444,FALSE
"g12ic_01__G12IC__current_1_over_m__02","g12ic_01","current_1_over_m","none",2,82922102,"g12ic_01__seed_2","max_budget_reached",200,FALSE,TRUE,-151110.589718324,1,2008.36906051636,220461368,FALSE,FALSE,3,4,1,1,1,0,1,0,"0,1,0",0,1,0,0,5.27567927514632e-05,0,0,0,0.999480305724163,0,0,1,2,0,0,0,1,3,0,0,1,0,1,0.966116018322081,0.984713136325717,0.984356908162463,0,0,0,"2","2","2",0.584189114566095,0.584189114566095,0.690737397758263,299,200,FALSE,0,5.27567927514632e-05,0,0,0.999480305724163,0.601272582014839,0.361528717882792,0.601272582014839,8,2,0.0377779053481735,0.0497906266774476,0.0137478623993867,4,1,0.107105333059507,0.895471873107482,0.136584042852872,0.999955555555556,FALSE
"g12ic_01__G12IC__current_1_over_m__03","g12ic_01","current_1_over_m","none",3,82922103,"g12ic_01__seed_3","max_budget_reached",200,FALSE,TRUE,-134863.794896714,1,2220.36265826225,240538200,FALSE,FALSE,3,4,1,1,1,1,0,1,"1,0,1",1,0,1,0.999817396383099,0,0.998968975344174,1.36074760751698e-08,2.29916553577907e-09,0,2.76843948616411e-09,2,0,1,0,0,3,0,1,0,0,3,3,0,0.928607108174848,0.975586838240648,0.956050049026635,0.928607108174848,0.975586838240648,0.956050049026635,"2","2","2",0.385988573150337,0.385988573150337,0.69613150536132,299,200,FALSE,0.999817396383099,0,0.998968975344174,0,1.36074760751698e-08,0.426466268048472,0.181873477783191,0.426466268048472,8,6,0.0784876640985596,0.0497906266774476,0.0180601125309766,4,3,0.138781108905031,0.590261951718538,0.0859435205899054,0.991511111111111,FALSE
"g12ic_01__G12IC__current_1_over_m__04","g12ic_01","current_1_over_m","none",4,82922104,"g12ic_01__seed_4","max_budget_reached",200,FALSE,TRUE,-135455.806833822,1,2356.93171906471,241562576,FALSE,FALSE,3,4,1,1,1,1,1,1,"1,1,1",1,1,1,1.81771260874303e-09,6.23703019014888e-05,1.66903097192815e-08,0.00149452602168738,0.998969895571301,0.999467443856998,0.999580415575648,0,2,1,0,1,0,3,1,1,0,3,0,3,0.928335664699399,0.976038534887565,0.958064500601734,0,0,0,"2","2","2",0.385614225701486,0.385614225701486,0.695749996747163,299,200,FALSE,1.81771260874303e-09,6.23703019014888e-05,1.66903097192815e-08,1.81771260874303e-09,0.999580415575648,0.425175376267607,0.180774100584301,0.425175376267607,8,6,0.0824125144549177,0.0497906266774476,0.0217869543013515,4,3,0.152363266024885,0.682195237221934,0.209171464668609,0.991555555555556,FALSE
"g12ic_01__G12IC__current_1_over_m__05","g12ic_01","current_1_over_m","none",5,82922105,"g12ic_01__seed_5","max_budget_reached",200,FALSE,TRUE,-133916.641217746,1,2207.91946983337,240105936,FALSE,FALSE,3,4,1,1,1,1,1,0,"1,1,0",1,1,0,0.99981751577012,0.999196533587394,0,1.26742904496812e-09,8.34267566626803e-10,2.17647818425014e-08,0,2,0,1,0,0,3,0,1,0,0,3,3,0,0.835174722421544,0.97995992208062,0.850875014985316,0.835174722421544,0.97995992208062,0.850875014985316,"2","2","2",0.333848751105659,0.333848751105659,0.695565253922577,299,200,FALSE,0.99981751577012,0.999196533587394,0,0,2.17647818425014e-08,0.503055857767445,0.25306519603414,0.503055857767445,8,6,0.325093136285303,0.0497906266774476,0.306423186506241,4,3,0.21536381146844,0.772364256922045,0.198147811985342,0.979977777777778,FALSE
"g12ic_01__G12IC__current_1_over_m__06","g12ic_01","current_1_over_m","none",6,82922106,"g12ic_01__seed_6","max_budget_reached",200,FALSE,TRUE,-141422.686150082,1,2163.75374507904,241458056,FALSE,FALSE,3,4,1,1,1,1,0,0,"1,0,0",1,0,0,0.999816330244768,0,0,5.83851754061949e-08,5.9337863412432e-08,0,0,1,0,2,0,0,2,0,2,0,0,2,2,0,0.974002663796473,0.986645305912659,0.987032076395311,0.974002663796473,0.986645305912659,0.987032076395311,"2","2","2",0.477485471212713,0.477485471212713,0.692456482525662,299,200,FALSE,0.999816330244768,0,0,0,5.9337863412432e-08,0.503014507445781,0.253023594700922,0.503014507445781,8,4,0.0263098065604119,0.0497906266774476,0.00161284193438161,4,2,0.0847315159361178,0.75073637781905,0.0909360763986814,1,FALSE
"g12ic_01__G12IC__current_1_over_m__07","g12ic_01","current_1_over_m","none",7,82922107,"g12ic_01__seed_7","max_budget_reached",200,FALSE,TRUE,-141413.546806838,1,2073.96965622902,241598616,FALSE,FALSE,3,4,1,1,1,1,0,0,"1,0,0",1,0,0,0.999817177677632,0,0,5.3029380790478e-08,5.412443799091e-08,0,0,1,0,2,0,0,2,0,2,0,0,2,2,0,0.974017177398331,0.986647443121762,0.987358169465792,0.974017177398331,0.986647443121762,0.987358169465792,"2","2","2",0.477480586849469,0.477480586849469,0.692512639586804,299,200,FALSE,0.999817177677632,0,0,0,5.412443799091e-08,0.502900187625133,0.252908598713394,0.502900187625133,8,4,0.0262703820125412,0.0497906266774476,0.00156840087223889,4,2,0.0848268079152632,0.750629615311436,0.090157816163275,1,FALSE
"g12ic_01__G12IC__current_1_over_m__08","g12ic_01","current_1_over_m","none",8,82922108,"g12ic_01__seed_8","max_budget_reached",200,FALSE,TRUE,-132572.043803546,1,2220.02388501167,241311016,FALSE,FALSE,3,4,1,1,1,1,1,0,"1,1,0",1,1,0,0.99981911413389,0.99927074491935,0,6.03707004615975e-10,5.82839967333343e-10,9.69966351239898e-09,0,2,0,1,0,0,3,0,1,0,0,3,3,0,0.969944794910195,0.987865877693126,0.97809985063463,0.969944794910195,0.987865877693126,0.97809985063463,"2","2","2",0.327506541008023,0.327506541008023,0.69302047079907,299,200,FALSE,0.99981911413389,0.99927074491935,0,0,9.69966351239898e-09,0.352020478634375,0.123918417377975,0.352020478634375,8,6,0.0374876280414523,0.0497906266774476,0.0172184871821053,4,3,0.076583110192049,0.573599296598386,0.107794771175772,0.982133333333333,FALSE
"g12ic_01__G12IC__current_1_over_m__09","g12ic_01","current_1_over_m","none",9,82922109,"g12ic_01__seed_9","max_budget_reached",200,FALSE,TRUE,-154031.924175093,1,1997.4815363884,220445392,FALSE,FALSE,3,4,1,1,1,0,0,1,"0,0,1",0,0,1,0,0,0.998971367643639,0,0,0,6.42799727694564e-07,1,0,2,0,0,1,0,3,0,0,1,1,0,0.84249868505569,0.953362070925941,0.900832357970682,0.84249868505569,0.953362070925941,0.900832357970682,"2","2","2",0.629642236498235,0.629642236498235,0.69315668565233,299,200,FALSE,0,0,0.998971367643639,0,6.42799727694564e-07,0.648819642480774,0.420966928468879,0.648819642480774,8,2,0.176959743020405,0.0497906266774476,0.0446238008722743,4,1,0.247870312952862,0.893315724873199,0.0812943385189008,0.982488888888889,FALSE
"g12ic_01__G12IC__current_1_over_m__10","g12ic_01","current_1_over_m","none",10,82922110,"g12ic_01__seed_10","max_budget_reached",200,FALSE,TRUE,-151597.022665875,1,2077.55123806,241493960,FALSE,FALSE,3,4,1,1,1,1,0,0,"1,0,0",1,0,0,6.59227051129125e-05,0,0,0.999191004891754,0.00150688541477639,0,0,0,1,2,0,0,0,1,3,1,0,1,0,1,0.986328613451376,0.995137939917707,0.959419642214588,0,0,0,"2","2","2",0.594789850215312,0.594789850215312,0.690397419910437,299,200,FALSE,6.59227051129125e-05,0,0,0,0.999191004891754,0.601097363782674,0.36131804074648,0.601097363782674,8,2,0.0470903283175735,0.0497906266774476,0.0356396608269548,4,1,0.0642857866071428,0.933490088005149,0.197508817160684,0.9608,FALSE
"g12ic_01__G12IC__current_1_over_m__11","g12ic_01","current_1_over_m","none",11,82922111,"g12ic_01__seed_11","max_budget_reached",200,FALSE,TRUE,-125918.274053518,1,2355.92937517166,241605144,FALSE,FALSE,3,4,1,1,1,1,1,1,"1,1,1",1,1,1,0.999817069840702,0.99928584060621,0.998967414096263,1.24081492701549e-11,5.7964186456791e-10,7.95760852573704e-09,2.55621306198492e-09,3,0,0,0,0,4,0,0,0,0,4,4,0,0.942728064878372,0.98027594377382,0.957636764918642,0.942728064878372,0.98027594377382,0.957636764918642,"2","2","2",0.166189027584406,0.166189027584406,0.696937076555128,299,200,FALSE,0.999817069840702,0.99928584060621,0.998967414096263,0.998967414096263,7.95760852573704e-09,0.222865774458898,0.0496691534251642,0.222865774458898,8,8,0.0711465390067375,0.0497906266774476,0.0229145735013605,4,4,0.120532631940383,0.415843004780329,0.101920660849167,0.982725925925926,TRUE
"g12ic_01__G12IC__current_1_over_m__12","g12ic_01","current_1_over_m","none",12,82922112,"g12ic_01__seed_12","max_budget_reached",200,FALSE,TRUE,-141305.535077213,1,2081.28921341896,241416400,FALSE,FALSE,3,4,1,1,1,1,0,0,"1,0,0",1,0,0,0.999819539280827,0,0,4.38345049638044e-08,4.28252962384647e-08,0,0,1,0,2,0,0,2,0,2,0,0,2,2,0,0.972450069131825,0.986579491247584,0.986877274012052,0.972450069131825,0.986579491247584,0.986877274012052,"2","2","2",0.477451493582902,0.477451493582902,0.692545454693203,299,200,FALSE,0.999819539280827,0,0,0,4.38345049638044e-08,0.503399966122044,0.253411525891675,0.503399966122044,8,4,0.027864731974047,0.0497906266774476,0.00325337438541755,4,2,0.0849862312038522,0.752243032231999,0.0944948624096529,1,FALSE
"g12ic_01__G12IC__gram_unit_energy__01","g12ic_01","gram_unit_energy","function",1,82922101,"g12ic_01__seed_1","max_budget_reached",200,FALSE,TRUE,-125772.509916312,1,2346.30440378189,241642184,FALSE,FALSE,3,4,1,1,1,1,1,1,"1,1,1",1,1,1,0.99981938075344,0.999281391468594,0.998967586826806,1.85834885455656e-11,4.9080378267009e-10,5.99216322081366e-09,2.98564010421835e-09,3,0,0,0,0,4,0,0,0,0,4,4,0,0.943156576153948,0.980174152082141,0.956227328552288,0.943156576153948,0.980174152082141,0.956227328552288,"2","2","2",0.166079462525842,0.166079462525842,0.697013994853023,299,200,FALSE,0.99981938075344,0.999281391468594,0.998967586826806,0.998967586826806,5.99216322081366e-09,0.223823790922585,0.0500970893829571,0.223823790922585,8,8,0.0715055974388498,0.0497906266774476,0.0233066472225481,4,4,0.121174013803555,0.424459039471399,0.107003145022773,0.982740740740741,TRUE
"g12ic_01__G12IC__gram_unit_energy__02","g12ic_01","gram_unit_energy","function",2,82922102,"g12ic_01__seed_2","max_budget_reached",200,FALSE,TRUE,-125789.605044753,1,2342.77605271339,241583128,FALSE,FALSE,3,4,1,1,1,1,1,1,"1,1,1",1,1,1,0.999818305647558,0.999287287064235,0.998967509409786,2.114176523827e-11,5.64038760262433e-10,7.60797181489862e-09,3.16374518320198e-09,3,0,0,0,0,4,0,0,0,0,4,4,0,0.9433023988721,0.980759752019599,0.958514490573016,0.9433023988721,0.980759752019599,0.958514490573016,"2","2","2",0.166084028296682,0.166084028296682,0.69698482574946,299,200,FALSE,0.999818305647558,0.999287287064235,0.998967509409786,0.998967509409786,7.60797181489862e-09,0.222650709535229,0.0495733384565407,0.222650709535229,8,8,0.0703542072125058,0.0497906266774476,0.0221234890471325,4,4,0.120550968468452,0.416129961218919,0.103178913195704,0.982725925925926,TRUE
"g12ic_01__G12IC__gram_unit_energy__03","g12ic_01","gram_unit_energy","function",3,82922103,"g12ic_01__seed_3","max_budget_reached",200,FALSE,TRUE,-134922.474153111,1,2213.82047653198,241674256,FALSE,FALSE,3,4,1,1,1,1,0,1,"1,0,1",1,0,1,0.999819273810613,0,0.998970782886142,7.93953360125131e-09,1.38918954927418e-09,0,2.1160435046439e-09,2,0,1,0,0,3,0,1,0,0,3,3,0,0.927319346080944,0.975302739005816,0.957319550396327,0.927319346080944,0.975302739005816,0.957319550396327,"2","2","2",0.386083176691188,0.386083176691188,0.698623208544899,299,200,FALSE,0.999819273810613,0,0.998970782886142,0,7.93953360125131e-09,0.425957997023833,0.181440215228556,0.425957997023833,8,6,0.0796986900987865,0.0497906266774476,0.0191777869819533,4,3,0.138454724451843,0.588687372977439,0.0866810823364625,0.991511111111111,FALSE
"g12ic_01__G12IC__gram_unit_energy__04","g12ic_01","gram_unit_energy","function",4,82922104,"g12ic_01__seed_4","max_budget_reached",200,FALSE,TRUE,-135797.188796836,1,2347.46368002892,241579880,FALSE,FALSE,3,4,1,1,1,1,1,1,"1,1,1",1,1,1,2.13241965974084e-09,4.13439596537353e-11,0.99897462360454,0.999281907886584,0.00150081960892156,0.999542414986974,5.14266292042467e-07,1,2,0,0,0,1,2,1,1,0,3,1,2,0.930721165178204,0.97809838533495,0.94380937824697,0.840111962450389,0.953534677466558,0.889137008839152,"2","2","2",0.375749982730459,0.375749982730459,0.695054464074376,299,200,FALSE,2.13241965974084e-09,4.13439596537353e-11,0.99897462360454,4.13439596537353e-11,0.999542414986974,0.39906455372646,0.159252518040899,0.39906455372646,8,6,0.0893832647704424,0.0497906266774476,0.0335994640664226,4,3,0.139354506717147,0.685777961157082,0.13706495659261,0.982548148148148,FALSE
"g12ic_01__G12IC__gram_unit_energy__05","g12ic_01","gram_unit_energy","function",5,82922105,"g12ic_01__seed_5","max_budget_reached",200,FALSE,TRUE,-125840.257614821,1,2342.37032961845,241369424,FALSE,FALSE,3,4,1,1,1,1,1,1,"1,1,1",1,1,1,0.999816658952626,0.999282439970838,0.99897330762445,1.72116358911352e-11,5.7678617858576e-10,9.21354872420431e-09,1.90713346724379e-09,3,0,0,0,0,4,0,0,0,0,4,4,0,0.943815242725246,0.980319809267261,0.95956393942973,0.943815242725246,0.980319809267261,0.95956393942973,"2","2","2",0.166197426817958,0.166197426817958,0.696786194771409,299,200,FALSE,0.999816658952626,0.999282439970838,0.99897330762445,0.99897330762445,9.21354872420431e-09,0.220534351917247,0.04863540037556,0.220534351917247,8,8,0.0701827746863167,0.0497906266774476,0.0218575238498999,4,4,0.121453650735011,0.418310304726171,0.104048840705134,0.982740740740741,TRUE
"g12ic_01__G12IC__gram_unit_energy__06","g12ic_01","gram_unit_energy","function",6,82922106,"g12ic_01__seed_6","max_budget_reached",200,FALSE,TRUE,-132592.098590934,1,2209.69641757011,241546232,FALSE,FALSE,3,4,1,1,1,1,1,0,"1,1,0",1,1,0,0.999812511342505,0.999284163350947,0,6.28508307680545e-12,7.41661356187206e-10,4.47438258724841e-08,0,2,0,1,0,0,3,0,1,0,0,3,3,0,0.975210867206457,0.988353471491293,0.977439546199712,0.975210867206457,0.988353471491293,0.977439546199712,"2","2","2",0.327287221266167,0.327287221266167,0.693161093379071,299,200,FALSE,0.999812511342505,0.999284163350947,0,0,4.47438258724841e-08,0.350216680879464,0.122651723566228,0.350216680879464,8,6,0.0331470900945827,0.0497906266774476,0.0127320710232402,4,3,0.0766557903123011,0.570654850923394,0.107539971578846,0.982422222222222,FALSE
"g12ic_01__G12IC__gram_unit_energy__07","g12ic_01","gram_unit_energy","function",7,82922107,"g12ic_01__seed_7","max_budget_reached",200,FALSE,TRUE,-126022.275675788,1,2348.30446815491,241545424,FALSE,FALSE,3,4,1,1,1,1,1,1,"1,1,1",1,1,1,0.999814237868234,0.999280857303548,0.998969257474845,2.16357864247652e-12,8.4387439700208e-10,4.37640184829159e-08,1.47019368070414e-09,3,0,0,0,0,4,0,0,0,0,4,4,0,0.942193884715646,0.979768547452047,0.956054199332187,0.942193884715646,0.979768547452047,0.956054199332187,"2","2","2",0.167820083858161,0.167820083858161,0.696982372499346,299,200,FALSE,0.999814237868234,0.999280857303548,0.998969257474845,0.998969257474845,4.37640184829159e-08,0.225138607483947,0.0506873925798105,0.225138607483947,8,8,0.0708655253720045,0.0497906266774476,0.0225223933245332,4,4,0.121003074703016,0.415221927784765,0.100507027164653,0.982755555555556,TRUE
"g12ic_01__G12IC__gram_unit_energy__08","g12ic_01","gram_unit_energy","function",8,82922108,"g12ic_01__seed_8","max_budget_reached",200,FALSE,TRUE,-145263.854780977,1,2217.98887348175,241620640,FALSE,FALSE,3,4,1,1,1,1,1,0,"1,1,0",1,1,0,5.93671393052334e-07,0.999131004753702,0,0.0015016873996464,0.998993557283861,0.00011667011281563,0,1,1,1,0,0,1,1,2,1,0,2,1,1,0.911551975251552,0.973275381976387,0.932708020595842,0.979857412029691,0.993456883486695,0.960123901671636,"2","2","2",0.52427380549177,0.52427380549177,0.694258143775404,299,200,FALSE,5.93671393052334e-07,0.999131004753702,0,0,0.998993557283861,0.538167762505342,0.289624540600007,0.538167762505342,8,4,0.110231438200135,0.0497906266774476,0.0381978568056282,4,2,0.152992084531946,0.837089472329001,0.237793446592831,0.970911111111111,FALSE
"g12ic_01__G12IC__gram_unit_energy__09","g12ic_01","gram_unit_energy","function",9,82922109,"g12ic_01__seed_9","max_budget_reached",200,FALSE,TRUE,-125781.157446707,1,2315.59891867638,241611728,FALSE,FALSE,3,4,1,1,1,1,1,1,"1,1,1",1,1,1,0.999820662741137,0.999281271369376,0.998971882239307,1.19411594520919e-11,4.00525051226611e-10,6.11220994680567e-09,2.15403139701778e-09,3,0,0,0,0,4,0,0,0,0,4,4,0,0.943117777648032,0.980258727292164,0.956642486155749,0.943117777648032,0.980258727292164,0.956642486155749,"2","2","2",0.166067717624383,0.166067717624383,0.697187120771626,299,200,FALSE,0.999820662741137,0.999281271369376,0.998971882239307,0.998971882239307,6.11220994680567e-09,0.224199967403533,0.0502656253837455,0.224199967403533,8,8,0.0710578646240627,0.0497906266774476,0.0228413303825274,4,4,0.120720418691831,0.423147936410782,0.10591725711605,0.982740740740741,TRUE
"g12ic_01__G12IC__gram_unit_energy__10","g12ic_01","gram_unit_energy","function",10,82922110,"g12ic_01__seed_10","max_budget_reached",200,FALSE,TRUE,-125776.833324714,1,2321.67406201363,241642376,FALSE,FALSE,3,4,1,1,1,1,1,1,"1,1,1",1,1,1,0.999819797715768,0.999284038006676,0.998968673790968,4.60571946063936e-12,4.6917230112446e-10,8.06767488703408e-09,2.64674058568881e-09,3,0,0,0,0,4,0,0,0,0,4,4,0,0.942875841741591,0.980242629394194,0.954694120849422,0.942875841741591,0.980242629394194,0.954694120849422,"2","2","2",0.166057307549273,0.166057307549273,0.696895346093631,299,200,FALSE,0.999819797715768,0.999284038006676,0.998968673790968,0.998968673790968,8.06767488703408e-09,0.22612452606705,0.0511323012890482,0.22612452606705,8,8,0.0710760828313171,0.0497906266774476,0.0229242363593519,4,4,0.119982555667603,0.421452465915267,0.103240603531028,0.982696296296296,TRUE
"g12ic_01__G12IC__gram_unit_energy__11","g12ic_01","gram_unit_energy","function",11,82922111,"g12ic_01__seed_11","max_budget_reached",200,FALSE,TRUE,-126477.625029006,1,2341.08006048203,241528080,FALSE,FALSE,3,4,1,1,1,1,1,1,"1,1,1",1,1,1,0.999816554652492,0.999284619092097,0.998969415697288,9.60543590682887e-13,3.9088415965523e-10,3.59741057678887e-09,1.20683014517067e-10,3,0,0,0,0,4,0,0,0,0,4,4,0,0.926518979522643,0.977833763131476,0.959561091634691,0.926518979522643,0.977833763131476,0.959561091634691,"2","2","2",0.170659257796117,0.170659257796117,0.696849349619897,299,200,FALSE,0.999816554652492,0.999284619092097,0.998969415697288,0.998969415697288,3.59741057678887e-09,0.230329488156512,0.0530516731144408,0.230329488156512,8,8,0.0869617254141717,0.0497906266774476,0.0386331814459851,4,4,0.125093774085815,0.412869904944438,0.0970438166413394,0.982651851851852,TRUE
"g12ic_01__G12IC__gram_unit_energy__12","g12ic_01","gram_unit_energy","function",12,82922112,"g12ic_01__seed_12","max_budget_reached",200,FALSE,TRUE,-132474.799522271,1,2210.42427277565,241439640,FALSE,FALSE,3,4,1,1,1,1,1,0,"1,1,0",1,1,0,0.999820241075279,0.99927740231289,0,4.24972144712959e-10,4.76186116886049e-10,1.66285858958691e-08,0,2,0,1,0,0,3,0,1,0,0,3,3,0,0.973280621897353,0.98896687090765,0.978110480845922,0.973280621897353,0.98896687090765,0.978110480845922,"2","2","2",0.326990563993681,0.326990563993681,0.693022105263031,299,200,FALSE,0.999820241075279,0.99927740231289,0,0,1.66285858958691e-08,0.349771158386174,0.122339863238806,0.349771158386174,8,6,0.0368213493780356,0.0497906266774476,0.0165896236767478,4,3,0.0781722883148448,0.576778125296863,0.110708548899649,0.982555555555556,FALSE
"g12ic_02__G12IC__current_1_over_m__01","g12ic_02","current_1_over_m","none",1,82922201,"g12ic_02__seed_1","max_budget_reached",200,FALSE,TRUE,-131443.341418462,1,2338.62180662155,236569800,FALSE,FALSE,3,4,1,1,1,1,1,1,"1,1,1",1,1,1,2.0224586231911e-08,8.68866780100747e-09,0.0516940152423392,0.998605305899524,3.12284804219782e-05,0.999557932001292,0.941355169309952,0,2,1,0,1,0,3,1,1,0,3,0,3,0.773714508970538,0.974479052117267,0.857072640150546,0,0,0,"2","2","2",0.371809692003711,0.371809692003711,0.654763592345201,299,200,FALSE,2.0224586231911e-08,8.68866780100747e-09,0.0516940152423392,8.68866780100747e-09,0.999557932001292,0.496875237968596,0.246885002106349,0.496875237968596,8,6,0.424343726182101,0.0629136761533432,0.392592451317464,4,3,0.274893284619966,0.716758443278795,0.13367400214879,0.988555555555556,FALSE
"g12ic_02__G12IC__current_1_over_m__02","g12ic_02","current_1_over_m","none",2,82922202,"g12ic_02__seed_2","max_budget_reached",200,FALSE,TRUE,-131110.366050104,1,2336.62545967102,236611608,FALSE,FALSE,3,4,1,1,1,1,1,1,"1,1,1",1,1,1,6.41227096046649e-09,0.998637293578919,1.32429217118895e-08,4.58873035852848e-05,0.999240663186627,6.56787697467338e-07,0.998881051985794,1,2,0,0,0,1,2,1,1,0,3,1,2,0.806389752108609,0.970199566568109,0.755729625010933,0.675822570926676,0.977035787675783,0.378273576927736,"2","2","2",0.40189031352048,0.40189031352048,0.65253537835787,299,200,FALSE,6.41227096046649e-09,0.998637293578919,1.32429217118895e-08,6.41227096046649e-09,0.999240663186627,0.524473845611213,0.275072814730215,0.524473845611213,8,6,0.355763455110453,0.0629136761533432,0.291162254570225,4,3,0.407055237935212,0.805504997010618,0.196109180132239,0.982651851851852,FALSE
"g12ic_02__G12IC__current_1_over_m__03","g12ic_02","current_1_over_m","none",3,82922203,"g12ic_02__seed_3","max_budget_reached",200,FALSE,TRUE,-137711.082603597,1,2207.37279582024,235126856,FALSE,FALSE,3,4,1,1,1,1,0,1,"1,0,1",1,0,1,5.79048194974606e-07,0,0.0661310996475986,0.998621560964473,3.02852582327062e-05,0,0.927795345884052,0,2,1,0,0,0,2,2,1,0,2,0,2,0.786175919098189,0.975979810735499,0.903087858336056,0,0,0,"2","2","2",0.512266189723429,0.512266189723429,0.65192435168729,299,200,FALSE,5.79048194974606e-07,0,0.0661310996475986,0,0.998621560964473,0.521487687779725,0.271949408505844,0.521487687779725,8,4,0.306938686684137,0.0629136761533432,0.284850098971712,4,2,0.182308150435194,0.842946930551341,0.340854387775101,0.979933333333333,FALSE
"g12ic_02__G12IC__current_1_over_m__04","g12ic_02","current_1_over_m","none",4,82922204,"g12ic_02__seed_4","max_budget_reached",200,FALSE,TRUE,-138184.704554846,1,2071.72624778748,236446824,FALSE,FALSE,3,4,1,1,1,0,1,1,"0,1,1",0,1,1,0,0.998634089541247,0.0540787963825068,0,0,8.18241354874282e-07,0.939200258698214,1,1,1,0,0,1,1,2,0,0,2,1,1,0.690972742378027,0.971310000892734,0.787266617590857,0.716194990804859,0.980745164785465,0.683961532549324,"2","2","2",0.514661279239173,0.514661279239173,0.652359360867063,299,200,FALSE,0,0.998634089541247,0.0540787963825068,0,0.939200258698214,0.723322669434814,0.523195684118305,0.723322669434814,8,4,0.375503024305451,0.0629136761533432,0.351048376274612,4,2,0.661498040008522,1.22829320682965,0.417015573275986,0.981155555555556,FALSE
"g12ic_02__G12IC__current_1_over_m__05","g12ic_02","current_1_over_m","none",5,82922205,"g12ic_02__seed_5","max_budget_reached",200,FALSE,TRUE,-130046.631342373,1,2207.77447223663,235225264,FALSE,FALSE,3,4,1,1,1,1,1,0,"1,1,0",1,1,0,0.999765167339068,0.99862982022182,0,1.54222823739945e-09,4.10350438355798e-07,1.06986456815837e-08,0,2,0,1,0,0,3,0,1,0,0,3,3,0,0.869219298904159,0.982982530503011,0.868535294869793,0.869219298904159,0.982982530503011,0.868535294869793,"2","2","2",0.375380330356846,0.375380330356846,0.651714543049543,299,200,FALSE,0.999765167339068,0.99862982022182,0,0,4.10350438355798e-07,0.600159186630838,0.360191049297389,0.600159186630838,8,6,0.155119943325089,0.0629136761533432,0.119630763108171,4,3,0.377849558445708,0.975099589532451,0.275131586997721,0.986666666666667,FALSE
"g12ic_02__G12IC__current_1_over_m__06","g12ic_02","current_1_over_m","none",6,82922206,"g12ic_02__seed_6","max_budget_reached",200,FALSE,TRUE,-136013.779395737,1,2073.00068163872,236603968,FALSE,FALSE,3,4,1,1,1,1,0,0,"1,0,0",1,0,0,0.999763002583618,0,0,8.96954835958767e-10,5.61310085503096e-07,0,0,1,0,2,0,0,2,0,2,0,0,2,2,0,0.949258822690698,0.984934859704984,0.977042254391967,0.949258822690698,0.984934859704984,0.977042254391967,"2","2","2",0.462582733945276,0.462582733945276,0.649940222080269,299,200,FALSE,0.999763002583618,0,0,0,5.61310085503096e-07,0.496513790803918,0.246525944458477,0.496513790803918,8,4,0.0584242559949876,0.0629136761533432,0.00974545343848151,4,2,0.0901440300493666,0.745739954204415,0.112245901751494,0.978666666666667,FALSE
